disease,medcodeid,read,list_disease_real,descr
Leukaemia,474604011,1826.25,All cancers,"Atypical chronic myeloid leukaemia, BCR/ABL negative"
Leukaemia,289900013,1826.25,Other cancer,Chronic myeloid leukaemia NOS
Leukaemia,289900013,1826.25,All cancers,Chronic myeloid leukaemia NOS
Leukaemia,289901012,1826.25,Other cancer,Subacute myeloid leukaemia
Leukaemia,289901012,1826.25,All cancers,Subacute myeloid leukaemia
Leukaemia,157091019,1826.25,Other cancer,Myeloid sarcoma
Leukaemia,157091019,1826.25,All cancers,Myeloid sarcoma
Leukaemia,289903010,1826.25,Other cancer,Chloroma
Leukaemia,289903010,1826.25,All cancers,Chloroma
Leukaemia,289904016,1826.25,Other cancer,Granulocytic sarcoma
Leukaemia,289904016,1826.25,All cancers,Granulocytic sarcoma
Leukaemia,1815651000006110,1826.25,Other cancer,Acute myeloblastic leukaemia
Leukaemia,1815651000006110,1826.25,All cancers,Acute myeloblastic leukaemia
Leukaemia,459741000006115,1826.25,Other cancer,Acute promyelocytic leukaemia
Leukaemia,459741000006115,1826.25,All cancers,Acute promyelocytic leukaemia
Leukaemia,289911017,1826.25,Other cancer,Other myeloid leukaemia NOS
Leukaemia,289911017,1826.25,All cancers,Other myeloid leukaemia NOS
Leukaemia,289912012,1826.25,Other cancer,Myeloid leukaemia NOS
Leukaemia,289912012,1826.25,All cancers,Myeloid leukaemia NOS
Leukaemia,289917018,1826.25,Other cancer,Monocytic leukaemia
Leukaemia,289917018,1826.25,All cancers,Monocytic leukaemia
Leukaemia,289921013,1826.25,Other cancer,Histiocytic leukaemia
Leukaemia,289921013,1826.25,All cancers,Histiocytic leukaemia
Leukaemia,289919015,1826.25,Other cancer,Monoblastic leukaemia
Leukaemia,289919015,1826.25,All cancers,Monoblastic leukaemia
Leukaemia,2534415018,1826.25,Other cancer,Acute monocytic leukaemia
Leukaemia,2534415018,1826.25,All cancers,Acute monocytic leukaemia
Leukaemia,289923011,1826.25,Other cancer,Chronic monocytic leukaemia
Leukaemia,289923011,1826.25,All cancers,Chronic monocytic leukaemia
Leukaemia,289924017,1826.25,Other cancer,Subacute monocytic leukaemia
Leukaemia,289924017,1826.25,All cancers,Subacute monocytic leukaemia
Leukaemia,414220013,1826.25,Other cancer,Acute monoblastic leukaemia
Leukaemia,414220013,1826.25,All cancers,Acute monoblastic leukaemia
Leukaemia,289926015,1826.25,Other cancer,Other monocytic leukaemia
Leukaemia,289926015,1826.25,All cancers,Other monocytic leukaemia
Leukaemia,289930017,1826.25,Other cancer,Other monocytic leukaemia NOS
Leukaemia,289930017,1826.25,All cancers,Other monocytic leukaemia NOS
Leukaemia,289933015,1826.25,Other cancer,Monocytic leukaemia NOS
Leukaemia,289933015,1826.25,All cancers,Monocytic leukaemia NOS
Leukaemia,289934014,1826.25,Other cancer,Other specified leukaemia
Leukaemia,289934014,1826.25,All cancers,Other specified leukaemia
Leukaemia,456641000006119,1826.25,Other cancer,Acute erythraemia and erythroleukaemia
Leukaemia,456641000006119,1826.25,All cancers,Acute erythraemia and erythroleukaemia
Leukaemia,201658011,1826.25,Other cancer,Di Guglielmo's disease
Leukaemia,201658011,1826.25,All cancers,Di Guglielmo's disease
Leukaemia,289949018,1826.25,Other cancer,Megakaryocytic leukaemia
Leukaemia,289949018,1826.25,All cancers,Megakaryocytic leukaemia
Leukaemia,289948014,1826.25,Other cancer,Thrombocytic leukaemia
Leukaemia,289948014,1826.25,All cancers,Thrombocytic leukaemia
Leukaemia,716871000006112,1826.25,Other cancer,Mast cell leukaemia
Leukaemia,716871000006112,1826.25,All cancers,Mast cell leukaemia
Leukaemia,133678011,1826.25,Other cancer,Acute panmyelosis
Leukaemia,133678011,1826.25,All cancers,Acute panmyelosis
Leukaemia,344846014,1826.25,Other cancer,Acute myelofibrosis
Leukaemia,344846014,1826.25,All cancers,Acute myelofibrosis
Leukaemia,1815691000006116,1826.25,Other cancer,Myelodysplastic and myeloproliferative disease
Leukaemia,1815691000006116,1826.25,All cancers,Myelodysplastic and myeloproliferative disease
Leukaemia,289955011,1826.25,Other cancer,Other and unspecified leukaemia
Leukaemia,289955011,1826.25,All cancers,Other and unspecified leukaemia
Leukaemia,731621000006113,1826.25,Other cancer,Lymphosarcoma cell leukaemia
Leukaemia,731621000006113,1826.25,All cancers,Lymphosarcoma cell leukaemia
Leukaemia,289959017,1826.25,Other cancer,Other and unspecified leukaemia NOS
Leukaemia,289959017,1826.25,All cancers,Other and unspecified leukaemia NOS
Leukaemia,289960010,1826.25,Other cancer,Other specified leukaemia NOS
Leukaemia,289960010,1826.25,All cancers,Other specified leukaemia NOS
Leukaemia,289963012,1826.25,Other cancer,Leukaemia of unspecified cell type
Leukaemia,289963012,1826.25,All cancers,Leukaemia of unspecified cell type
Leukaemia,289964018,1826.25,Other cancer,Acute leukaemia NOS
Leukaemia,289964018,1826.25,All cancers,Acute leukaemia NOS
Leukaemia,289967013,1826.25,Other cancer,Chronic leukaemia NOS
Leukaemia,289967013,1826.25,All cancers,Chronic leukaemia NOS
Leukaemia,289968015,1826.25,Other cancer,Subacute leukaemia NOS
Leukaemia,289968015,1826.25,All cancers,Subacute leukaemia NOS
Leukaemia,289971011,1826.25,Other cancer,Other leukaemia of unspecified cell type
Leukaemia,289971011,1826.25,All cancers,Other leukaemia of unspecified cell type
Leukaemia,289972016,1826.25,Other cancer,Leukaemia NOS
Leukaemia,289972016,1826.25,All cancers,Leukaemia NOS
Leukaemia,289974015,1826.25,Other cancer,Myelomonocytic leukaemia
Leukaemia,289974015,1826.25,All cancers,Myelomonocytic leukaemia
Leukaemia,458201000006115,1826.25,Other cancer,Acute myelomonocytic leukaemia
Leukaemia,458201000006115,1826.25,All cancers,Acute myelomonocytic leukaemia
Leukaemia,474077018,1826.25,Other cancer,Chronic myelomonocytic leukaemia
Leukaemia,474077018,1826.25,All cancers,Chronic myelomonocytic leukaemia
Leukaemia,289980011,1826.25,Other cancer,Subacute myelomonocytic leukaemia
Leukaemia,289980011,1826.25,All cancers,Subacute myelomonocytic leukaemia
Leukaemia,2871720012,1826.25,Other cancer,Juvenile myelomonocytic leukaemia
Leukaemia,2871720012,1826.25,All cancers,Juvenile myelomonocytic leukaemia
Leukaemia,311021000006113,1826.25,Other cancer,[M]Leukaemias
Leukaemia,311021000006113,1826.25,All cancers,[M]Leukaemias
Leukaemia,291984015,1826.25,Other cancer,[M]Leukaemias unspecified
Leukaemia,291984015,1826.25,All cancers,[M]Leukaemias unspecified
Leukaemia,310991000006116,1826.25,Other cancer,[M]Leukaemia NOS
Leukaemia,310991000006116,1826.25,All cancers,[M]Leukaemia NOS
Leukaemia,1216160012,1826.25,Other cancer,[M]Acute leukaemia NOS
Leukaemia,1216160012,1826.25,All cancers,[M]Acute leukaemia NOS
Leukaemia,306001000006110,1826.25,Other cancer,[M]Blast cell leukaemia
Leukaemia,306001000006110,1826.25,All cancers,[M]Blast cell leukaemia
Leukaemia,306011000006113,1826.25,Other cancer,[M]Blastic leukaemia
Leukaemia,306011000006113,1826.25,All cancers,[M]Blastic leukaemia
Leukaemia,317011000006112,1826.25,Other cancer,[M]Stem cell leukaemia
Leukaemia,317011000006112,1826.25,All cancers,[M]Stem cell leukaemia
Leukaemia,291988017,1826.25,Other cancer,[M]Subacute leukaemia NOS
Leukaemia,291988017,1826.25,All cancers,[M]Subacute leukaemia NOS
Leukaemia,306921000006118,1826.25,Other cancer,[M]Chronic leukaemia NOS
Leukaemia,306921000006118,1826.25,All cancers,[M]Chronic leukaemia NOS
Leukaemia,291992012,1826.25,Other cancer,[M]Aleukaemic leukaemia NOS
Leukaemia,291992012,1826.25,All cancers,[M]Aleukaemic leukaemia NOS
Leukaemia,291995014,1826.25,Other cancer,"[M]Leukaemia unspecified, NOS"
Leukaemia,291995014,1826.25,All cancers,"[M]Leukaemia unspecified, NOS"
Leukaemia,292005016,1826.25,Other cancer,[M]Lymphoid leukaemias
Leukaemia,292005016,1826.25,All cancers,[M]Lymphoid leukaemias
Leukaemia,1216396015,1826.25,Other cancer,[M]Lymphoid leukaemia NOS
Leukaemia,1216396015,1826.25,All cancers,[M]Lymphoid leukaemia NOS
Leukaemia,311311000006115,1826.25,Other cancer,[M]Lymphatic leukaemia
Leukaemia,311311000006115,1826.25,All cancers,[M]Lymphatic leukaemia
Leukaemia,292006015,1826.25,Other cancer,[M]Acute lymphoid leukaemia
Leukaemia,292006015,1826.25,All cancers,[M]Acute lymphoid leukaemia
Leukaemia,306931000006115,1826.25,Other cancer,[M]Chronic lymphoid leukaemia
Leukaemia,306931000006115,1826.25,All cancers,[M]Chronic lymphoid leukaemia
Leukaemia,1216015014,1826.25,Other cancer,[M]Prolymphocytic leukaemia
Leukaemia,1216015014,1826.25,All cancers,[M]Prolymphocytic leukaemia
Leukaemia,306171000006115,1826.25,Other cancer,[M]Burkitt's cell leukaemia
Leukaemia,306171000006115,1826.25,All cancers,[M]Burkitt's cell leukaemia
Leukaemia,1216940017,1826.25,Other cancer,[M]Adult T-cell leukaemia/lymphoma
Leukaemia,1216940017,1826.25,All cancers,[M]Adult T-cell leukaemia/lymphoma
Leukaemia,292018012,1826.25,Other cancer,[M]Erythroleukaemias
Leukaemia,292018012,1826.25,All cancers,[M]Erythroleukaemias
Leukaemia,1216029010,1826.25,Other cancer,[M]Erythroleukaemia
Leukaemia,1216029010,1826.25,All cancers,[M]Erythroleukaemia
Leukaemia,292024018,1826.25,Other cancer,[M]Erythroleukaemia NOS
Leukaemia,292024018,1826.25,All cancers,[M]Erythroleukaemia NOS
Leukaemia,292032014,1826.25,Other cancer,[M]Myeloid leukaemias
Leukaemia,292032014,1826.25,All cancers,[M]Myeloid leukaemias
Leukaemia,1216572014,1826.25,Other cancer,[M]Myeloid leukaemia NOS
Leukaemia,1216572014,1826.25,All cancers,[M]Myeloid leukaemia NOS
Leukaemia,309521000006115,1826.25,Other cancer,[M]Granulocytic leukaemia NOS
Leukaemia,309521000006115,1826.25,All cancers,[M]Granulocytic leukaemia NOS
Leukaemia,304401000006111,1826.25,Other cancer,[M]Acute myeloid leukaemia
Leukaemia,304401000006111,1826.25,All cancers,[M]Acute myeloid leukaemia
Leukaemia,292035011,1826.25,Other cancer,[M]Subacute myeloid leukaemia
Leukaemia,292035011,1826.25,All cancers,[M]Subacute myeloid leukaemia
Leukaemia,1216809013,1826.25,Other cancer,[M]Chronic myeloid leukaemia
Leukaemia,1216809013,1826.25,All cancers,[M]Chronic myeloid leukaemia
Leukaemia,313621000006115,1826.25,Other cancer,[M]Naegeli-type monocytic leukaemia
Leukaemia,313621000006115,1826.25,All cancers,[M]Naegeli-type monocytic leukaemia
Leukaemia,1216284012,1826.25,Other cancer,[M]Acute promyelocytic leukaemia
Leukaemia,1216284012,1826.25,All cancers,[M]Acute promyelocytic leukaemia
Leukaemia,1216346016,1826.25,Other cancer,[M]Acute myelomonocytic leukaemia
Leukaemia,1216346016,1826.25,All cancers,[M]Acute myelomonocytic leukaemia
Leukaemia,306971000006117,1826.25,Other cancer,[M]Chronic myelomonocytic leukaemia
Leukaemia,306971000006117,1826.25,All cancers,[M]Chronic myelomonocytic leukaemia
Leukaemia,1870401000006113,1826.25,Other cancer,[M]Juvenile myelomonocytic leukaemia
Leukaemia,1870401000006113,1826.25,All cancers,[M]Juvenile myelomonocytic leukaemia
Leukaemia,292041016,1826.25,Other cancer,[M]Other myeloid leukaemia NOS
Leukaemia,292041016,1826.25,All cancers,[M]Other myeloid leukaemia NOS
Leukaemia,1216868019,1826.25,Other cancer,[M]Basophilic leukaemia
Leukaemia,1216868019,1826.25,All cancers,[M]Basophilic leukaemia
Leukaemia,312961000006113,1826.25,Other cancer,[M]Monocytic leukaemia NOS
Leukaemia,312961000006113,1826.25,All cancers,[M]Monocytic leukaemia NOS
Leukaemia,292065018,1826.25,Other cancer,[M]Miscellaneous leukaemias
Leukaemia,292065018,1826.25,All cancers,[M]Miscellaneous leukaemias
Leukaemia,312211000006119,1826.25,Other cancer,[M]Megakaryocytic leukaemia
Leukaemia,312211000006119,1826.25,All cancers,[M]Megakaryocytic leukaemia
Leukaemia,317571000006112,1826.25,Other cancer,[M]Thrombocytic leukaemia
Leukaemia,317571000006112,1826.25,All cancers,[M]Thrombocytic leukaemia
Leukaemia,1216729017,1826.25,Other cancer,[M]Hairy cell leukaemia
Leukaemia,1216729017,1826.25,All cancers,[M]Hairy cell leukaemia
Leukaemia,292073010,1826.25,Other cancer,[M]Acute megakaryoblastic leukaemia
Leukaemia,292073010,1826.25,All cancers,[M]Acute megakaryoblastic leukaemia
Leukaemia,292077011,1826.25,Other cancer,[M]Miscellaneous leukaemia NOS
Leukaemia,292077011,1826.25,All cancers,[M]Miscellaneous leukaemia NOS
Leukaemia,291985019,1826.25,Other cancer,[M]Leukaemia NOS
Leukaemia,291985019,1826.25,All cancers,[M]Leukaemia NOS
Leukaemia,292177013,1826.25,Other cancer,[X]Other lymphoid leukaemia
Leukaemia,292177013,1826.25,All cancers,[X]Other lymphoid leukaemia
Leukaemia,292178015,1826.25,Other cancer,[X]Other myeloid leukaemia
Leukaemia,292178015,1826.25,All cancers,[X]Other myeloid leukaemia
Leukaemia,292181013,1826.25,Other cancer,[X]Other monocytic leukaemia
Leukaemia,292181013,1826.25,All cancers,[X]Other monocytic leukaemia
Leukaemia,292182018,1826.25,Other cancer,[X]Other specified leukaemias
Leukaemia,292182018,1826.25,All cancers,[X]Other specified leukaemias
Leukaemia,292185016,1826.25,Other cancer,[X]Other leukaemia of unspecified cell type
Leukaemia,292185016,1826.25,All cancers,[X]Other leukaemia of unspecified cell type
Leukaemia,1216381019,1826.25,Other cancer,[V]Follow-up examination after chemotherapy for leukaemia
Leukaemia,1216381019,1826.25,All cancers,[V]Follow-up examination after chemotherapy for leukaemia
Lupus_Erythematosus,297542011,9999999,Connective tissue disorder,Polyneuropathy in disseminated lupus erythematosus
Lupus_Erythematosus,297542011,9999999,Connective tissue Cam,Polyneuropathy in disseminated lupus erythematosus
Lupus_Erythematosus,297639014,9999999,Connective tissue disorder,Myopathy due to disseminated lupus erythematosus
Lupus_Erythematosus,297639014,9999999,Connective tissue Cam,Myopathy due to disseminated lupus erythematosus
Lupus_Erythematosus,660871000006118,9999999,Connective tissue disorder,Eyelid discoid lupus erythematosus
Lupus_Erythematosus,660871000006118,9999999,Connective tissue Cam,Eyelid discoid lupus erythematosus
Lupus_Erythematosus,301721015,9999999,Connective tissue disorder,Lung disease with systemic lupus erythematosus
Lupus_Erythematosus,301721015,9999999,Connective tissue Cam,Lung disease with systemic lupus erythematosus
Lupus_Erythematosus,677561000006119,9999999,Connective tissue disorder,Nephrotic syndrome in systemic lupus erythematosus
Lupus_Erythematosus,677561000006119,9999999,Connective tissue Cam,Nephrotic syndrome in systemic lupus erythematosus
Lupus_Erythematosus,114310015,9999999,Connective tissue disorder,Lupus nephritis
Lupus_Erythematosus,114310015,9999999,Connective tissue Cam,Lupus nephritis
Lupus_Erythematosus,177301000006114,9999999,Connective tissue disorder,Renal tubulo-interstitial disorder in SLE
Lupus_Erythematosus,177301000006114,9999999,Connective tissue Cam,Renal tubulo-interstitial disorder in SLE
Lupus_Erythematosus,308697013,9999999,Connective tissue disorder,Lupus erythematosus
Lupus_Erythematosus,308697013,9999999,Connective tissue Cam,Lupus erythematosus
Lupus_Erythematosus,308700012,9999999,Connective tissue disorder,Lupus erythematosus chronicus
Lupus_Erythematosus,308700012,9999999,Connective tissue Cam,Lupus erythematosus chronicus
Lupus_Erythematosus,308701011,9999999,Connective tissue disorder,Discoid lupus erythematosus
Lupus_Erythematosus,308701011,9999999,Connective tissue Cam,Discoid lupus erythematosus
Lupus_Erythematosus,308704015,9999999,Connective tissue disorder,Lupus erythematosus migrans
Lupus_Erythematosus,308704015,9999999,Connective tissue Cam,Lupus erythematosus migrans
Lupus_Erythematosus,308705019,9999999,Connective tissue disorder,Lupus erythematosus nodularis
Lupus_Erythematosus,308705019,9999999,Connective tissue Cam,Lupus erythematosus nodularis
Lupus_Erythematosus,25612013,9999999,Connective tissue disorder,Lupus erythematosus profundus
Lupus_Erythematosus,25612013,9999999,Connective tissue Cam,Lupus erythematosus profundus
Lupus_Erythematosus,308706018,9999999,Connective tissue disorder,Lupus erythematosus tumidus
Lupus_Erythematosus,308706018,9999999,Connective tissue Cam,Lupus erythematosus tumidus
Lupus_Erythematosus,308707010,9999999,Connective tissue disorder,Lupus erythematosus unguium mutilans
Lupus_Erythematosus,308707010,9999999,Connective tissue Cam,Lupus erythematosus unguium mutilans
Lupus_Erythematosus,359447015,9999999,Connective tissue disorder,Subacute cutaneous lupus erythematosus
Lupus_Erythematosus,359447015,9999999,Connective tissue Cam,Subacute cutaneous lupus erythematosus
Lupus_Erythematosus,308709013,9999999,Connective tissue disorder,Lupus erythematosus NOS
Lupus_Erythematosus,308709013,9999999,Connective tissue Cam,Lupus erythematosus NOS
Lupus_Erythematosus,309383019,9999999,Connective tissue disorder,[X]Other local lupus erythematosus
Lupus_Erythematosus,309383019,9999999,Connective tissue Cam,[X]Other local lupus erythematosus
Lupus_Erythematosus,92208011,9999999,Connective tissue disorder,Systemic lupus erythematosus
Lupus_Erythematosus,92208011,9999999,Connective tissue Cam,Systemic lupus erythematosus
Lupus_Erythematosus,92209015,9999999,Connective tissue disorder,Disseminated lupus erythematosus
Lupus_Erythematosus,92209015,9999999,Connective tissue Cam,Disseminated lupus erythematosus
Lupus_Erythematosus,496853017,9999999,Connective tissue disorder,Libman-Sacks disease
Lupus_Erythematosus,496853017,9999999,Connective tissue Cam,Libman-Sacks disease
Lupus_Erythematosus,309405011,9999999,Connective tissue disorder,Drug-induced systemic lupus erythematosus
Lupus_Erythematosus,309405011,9999999,Connective tissue Cam,Drug-induced systemic lupus erythematosus
